Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,Packaging,Series,Part Status,Capacitance,Tolerance,Voltage - Rated,ESR (Equivalent Series Resistance),Lifetime @ Temp.,Termination,Mounting Type,Package / Case,Lead Spacing,Size / Dimension,Height - Seated (Max),Operating Temperature
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4825PHBK-ND,MAL222090002E3,Vishay BC Components,EDLC-E 30F-2.7V-1631- ENERGY,241,0,5.1,0,1,Tray,ENYCAP™ 220 EDLC,Active,30F,"-20%, +50%",2.7V,26 mOhm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)",-40°C ~ 85°C
https://search.kemet.com/component-edge/download/datasheet/FYH0H105ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FYH_Series.jpg,399-10812-ND,FYH0H105ZF,KEMET,CAP 1F -20% +80% 5.5V T/H,108,0,5.4,0,1,Bulk,FYH,Active,1F,"-20%, +80%",5.5V,20 Ohm @ 1kHz,-,PC Pins,Through Hole,"Radial, Can","0.400"" (10.16mm)","1.122"" Dia (28.50mm)","0.433"" (11.00mm)",-25°C ~ 70°C
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1336MHD.JPG,493-4337-ND,JUWT1336MHD,Nichicon,CAP 33F 20% 2.7V THROUGH HOLE,1724,0,5.88,0,1,Bulk,EVerCAP® JUW,Active,33F,±20%,2.7V,200 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)",-25°C ~ 70°C
http://www.vishay.com/docs/28421/220edlcenycap.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MFG_ENYCAP-220-EDLC.jpg,4829PHBK-ND,MAL222091002E3,Vishay BC Components,EDLC-P 35F-2.7V-1631- POWER,715,0,5.95,0,1,Tray,ENYCAP™ 220 EDLC,Active,35F,"-20%, +50%",2.7V,14 mOhm,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.319"" (33.50mm)",-40°C ~ 85°C
https://search.kemet.com/component-edge/download/datasheet/FR0H105ZF.pdf,//media.digikey.com/Photos/Kemet%20Photos/FR0H105ZF.JPG,399-10808-ND,FR0H105ZF,KEMET,CAP 1F -20% +80% 5.5V T/H,159,0,6.12,0,1,Bulk,FR,Active,1F,"-20%, +80%",5.5V,60 Ohm @ 1kHz,-,PC Pins,Through Hole,"Radial, Can","0.300"" (7.62mm)","0.846"" Dia (21.50mm)","0.866"" (22.00mm)",-40°C ~ 85°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZ18%20SERIES.JPG,604-1037-ND,DZ-2R5D106T,Elna America,CAP 10F -20% +80% 2.5V T/H,2941,0,7.38,0,1,Bulk,DZ,Active,10F,"-20%, +80%",2.5V,200 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.457"" (37.00mm)",-25°C ~ 70°C
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0008+0+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/HW%20SERIES%2052.0H,18.0D.jpg",P11349-ND,EEC-HW0D706,Panasonic Electronic Components,CAP 70F -20% +40% 2.1V T/H,200,0,8.81,0,1,Bulk,HW,Active,70F,"-20%, +40%",2.1V,100 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","2.047"" (52.00mm)",-25°C ~ 60°C
http://www.vishay.com/docs/28409/196hvc.pdf,//media.digikey.com/Photos/Vishay%20BC%20Photos/MAL219691214E3.JPG,4706PHBK-ND,MAL219691214E3,Vishay BC Components,CAP 15F -20% +80% 5.6V T/H,2198,0,9.38,0,1,Tray,ENYCAP™ 196HVC,Active,15F,"-20%, +80%",5.6V,2.4 Ohm @ 1kHz,1000 Hrs @ 85°C,PC Pins,Through Hole,"Radial, Can, Horizontal","0.197"" (5.00mm)","0.472"" Dia x 0.394"" L (12.00mm x 10.00mm)",-,-20°C ~ 85°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4308_M_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/M1325-2R5905-R.jpg,283-3013-ND,M1325-2R5905-R,Eaton,CAP 9F -20% +80% 2.5V T/H,1349,0,9.45,0,1,Bulk,PowerStor M,Active,9F,"-20%, +80%",2.5V,30 mOhm @ 100Hz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.531"" Dia (13.50mm)","1.118"" (28.40mm)",-40°C ~ 60°C
http://nichicon-us.com/english/products/pdfs/e-jum.pdf,//media.digikey.com/photos/Nichicon%20Photos/JUMT1476MHD.JPG,493-3298-ND,JUMT1476MHD,Nichicon,CAP 47F 20% 2.7V THROUGH HOLE,344,0,9.82,0,1,Bulk,EVerCAP® JUM,Active,47F,±20%,2.7V,100 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)",-25°C ~ 70°C
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1826MHD.JPG,493-4339-ND,JUWT1826MHD,Nichicon,CAP 82F 20% 2.7V THROUGH HOLE,1288,0,9.83,0,1,Bulk,EVerCAP® JUW,Active,82F,±20%,2.7V,100 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)",-25°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4393_PB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PB-5R0H105-R.jpg,283-3112-ND,PB-5R0H105-R,Eaton,CAP 1F -20% +80% 5V T/H,103,0,10.01,0,1,Bulk,PowerStor PB,Active,1F,"-20%, +80%",5V,500 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.465"" (11.80mm)","0.866"" L x 0.681"" W (22.00mm x 17.30mm)","0.354"" (9.00mm)",-25°C ~ 70°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6280-ND,BZ113B104ZSB,AVX Corporation,CAP 100MF -20% +80% 3.6V SMD,131,0,10.12,0,1,Bulk,BestCap® BZ,Active,100mF,"-20%, +80%",3.6V,100 mOhm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"BZ11, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.126"" (3.20mm)",-20°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4402-phb-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHB-5R0V305-R.JPG,283-3521-ND,PHB-5R0V305-R,Eaton,CAP 3F -10% +30% 5V T/H,503,0,10.46,0,1,Bulk,PowerStor PHB,Active,3F,"-10%, +30%",5V,200 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.465"" (11.80mm)","0.681"" L x 0.354"" W (17.30mm x 9.00mm)","1.280"" (32.50mm)",-25°C ~ 70°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6261-ND,BZ015A503ZLB,AVX Corporation,CAP 50MF -20% +80% 5.5V TH,587,0,11,0,1,Bulk,BestCap® BZ,Active,50mF,"-20%, +80%",5.5V,160 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"BZ01, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.138"" (3.50mm)",-20°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4403-phv-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHV-5R4H305-R.JPG,283-4186-ND,PHV-5R4H305-R,Eaton,CAP 3F -10% +30% 5.4V T/H,961,0,12.7,0,1,Bulk,PowerStor PHV,Active,3F,"-10%, +30%",5.4V,80 mOhm @ 100Hz,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can, Horizontal","0.465"" (11.80mm)","1.280"" L x 0.681"" W (32.50mm x 17.30mm)","0.354"" (9.00mm)",-40°C ~ 65°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/Bus_Elx_DS_4375_HB_Series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/HB1860-2R5117-R.jpg,283-3131-ND,HB1860-2R5117-R,Eaton,CAP 110F -10% +30% 2.5V T/H,1279,0,14.1,0,1,Bulk,PowerStor HB,Active,110F,"-10%, +30%",2.5V,20 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","2.362"" (60.00mm)",-25°C ~ 70°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DCN%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_2-lead_snapin.jpg,1572-1251-ND,407DCN2R7Q,Illinois Capacitor,"CAP 400F -10%, +30% 2.7V T/H",184,3880,19,0,1,Bulk,DCN,Active,400F,"-10%, +30%",2.7V,10 mOhm,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can - Snap-In","0.886"" (22.50mm)","1.378"" Dia (35.00mm)","2.441"" (62.00mm)",-40°C ~ 60°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6268-ND,BZ015B603ZSB,AVX Corporation,CAP 60MF -20% +80% 5.5V SMD,342,0,19.46,0,1,Bulk,BestCap® BZ,Active,60mF,"-20%, +80%",5.5V,80 mOhm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"BZ01, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.232"" (5.90mm)",-20°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZ25%20SERIES.JPG,604-1039-ND,DZ-2R5D506T,Elna America,CAP 50F -20% +80% 2.5V T/H,117,0,23.6,0,1,Bulk,DZ,Active,50F,"-20%, +80%",2.5V,80 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can - Snap-In","0.394"" (10.00mm)","0.984"" Dia (25.00mm)","1.654"" (42.00mm)",-25°C ~ 70°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/Photos/AVX%20Photos/Best%20Cap%20BZ%20Series%20-%20BZ02.JPG,478-6274-ND,BZ025A204ZAB,AVX Corporation,CAP 200MF -20% +80% 5.5V T/H,218,0,28.9,0,1,Bulk,BestCap® BZ,Active,200mF,"-20%, +80%",5.5V,60 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"BZ02, 4 Lead",-,"1.890"" L x 1.181"" W (48.00mm x 30.00mm)","0.161"" (4.10mm)",-20°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1164-2-ND,DVN-5R5D104T-R5,Elna America,CAP 100MF 5.5V SURFACE MOUNT,300,0,3.65647,0,300,Tape & Reel (TR),DVN,Active,100mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1164-1-ND,DVN-5R5D104T-R5,Elna America,CAP 100MF 5.5V SURFACE MOUNT,446,0,6.52,0,1,Cut Tape (CT),DVN,Active,100mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVN%20SERIES.JPG,604-1164-6-ND,DVN-5R5D104T-R5,Elna America,CAP 100MF 5.5V SURFACE MOUNT,446,0,Digi-Reel,0,1,Digi-Reel®,DVN,Active,100mF,"-20%, +80%",5.5V,30 Ohm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.335"" (8.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dz_e_p230-231.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DZ12%20SERIES.JPG,604-1036-ND,DZ-2R5D475T,Elna America,CAP 4.7F -20% +80% 2.5V T/H,1183,0,3.93,0,1,Bulk,DZ,Active,4.7F,"-20%, +80%",2.5V,200 mOhm,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","1.319"" (33.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DBN-5R5D105T.jpg,604-1152-ND,DBN-5R5D105T,Elna America,CAP 1F -20% +80% 5.5V T/H,108,0,4.24,0,1,Bulk,DBN,Active,1F,"-20%, +80%",5.5V,20 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dbn_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DBN-5R5D474T.jpg,604-1155-ND,DBN-5R5D474T,Elna America,CAP 470MF -20% +80% 5.5V T/H,235,0,4.58,0,1,Bulk,DBN,Active,470mF,"-20%, +80%",5.5V,20 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.846"" Dia (21.50mm)","0.315"" (8.00mm)",-25°C ~ 70°C
http://nichicon-us.com/english/products/pdfs/e-juw.pdf,//media.digikey.com/Photos/Nichicon%20Photos/JUWT1126MPD.JPG,493-4335-ND,JUWT1126MPD,Nichicon,CAP 12F 20% 2.7V THROUGH HOLE,103,0,4.83,0,1,Bulk,EVerCAP® JUW,Active,12F,±20%,2.7V,400 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.319"" (33.50mm)",-25°C ~ 70°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG,604-1163-2-ND,DVL-5R5D473T-R5,Elna America,CAP 47MF 5.5V SURFACE MOUNT,250,0,4.87708,0,250,Tape & Reel (TR),DVL,Active,47mF,"-20%, +80%",5.5V,45 Ohm,1000 Hrs @ 85°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.413"" (10.50mm)",-40°C ~ 85°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG,604-1163-1-ND,DVL-5R5D473T-R5,Elna America,CAP 47MF 5.5V SURFACE MOUNT,367,0,8.7,0,1,Cut Tape (CT),DVL,Active,47mF,"-20%, +80%",5.5V,45 Ohm,1000 Hrs @ 85°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.413"" (10.50mm)",-40°C ~ 85°C
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dvl_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DVL%20SERIES.JPG,604-1163-6-ND,DVL-5R5D473T-R5,Elna America,CAP 47MF 5.5V SURFACE MOUNT,367,0,Digi-Reel,0,1,Digi-Reel®,DVL,Active,47mF,"-20%, +80%",5.5V,45 Ohm,1000 Hrs @ 85°C,SMD (SMT) Tabs,Surface Mount,"Radial, Can - SMD",-,"0.492"" Dia (12.50mm)","0.413"" (10.50mm)",-40°C ~ 85°C
http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,//media.digikey.com/Photos/Rubycon/2.5DMB2R2M8X16.jpg,1189-1160-ND,2.5DMB2R2M8X16,Rubycon,CAP 2.2F 20% 2.5V THROUGH HOLE,379,0,5.86,0,1,Bulk,DMB,Active,2.2F,±20%,2.5V,1 Ohm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.709"" (18.00mm)",-25°C ~ 70°C
http://industrial.panasonic.com/www-cgi/jvcr13pz.cgi?E+PZ+3+ABC0008+EECHW0D306+7+WW,"//media.digikey.com/photos/Panasonic%20Photos/HW%20SERIES%2037.0H,18.0D.jpg",P11348-ND,EEC-HW0D306,Panasonic Electronic Components,CAP 30F -20% +40% 2.3V T/H,186,0,6.06,0,1,Bulk,HW,Active,30F,"-20%, +40%",2.3V,100 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.457"" (37.00mm)",-25°C ~ 60°C
http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,//media.digikey.com/Photos/Rubycon/2.5DMB4R7M10X20.jpg,1189-1162-ND,2.5DMB4R7M10X20,Rubycon,CAP 4.7F 20% 2.5V THROUGH HOLE,489,0,8.3,0,1,Bulk,DMB,Active,4.7F,±20%,2.5V,500 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","0.866"" (22.00mm)",-25°C ~ 70°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-3521-ND,BZ013B503ZSB,AVX Corporation,CAP 50MF -20% +80% 3.6V SMD,204,0,9.68,0,1,Tray,BestCap® BZ,Active,50mF,"-20%, +80%",3.6V,100 mOhm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"BZ01, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.126"" (3.20mm)",-20°C ~ 70°C
http://www.cooperindustries.com/content/dam/public/bussmann/Electronics/Resources/product-datasheets/bus-elx-ds-4402-phb-series.pdf,//media.digikey.com/Photos/Cooper%20Bussmann%20Photos/PHB-5R0H305-R.JPG,283-3525-ND,PHB-5R0H305-R,Eaton,CAP 3F -10% +30% 5V T/H,177,0,10.69,0,1,Bulk,PowerStor PHB,Active,3F,"-10%, +30%",5V,200 mOhm @ 100Hz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can, Horizontal","0.465"" (11.80mm)","1.280"" L x 0.681"" W (32.50mm x 17.30mm)","0.354"" (9.00mm)",-25°C ~ 70°C
//media.digikey.com/pdf/Data%20Sheets/Elna%20America%20Inc/DZNe.pdf,//media.digikey.com/photos/Elna%20America%20Photos/DZN-2R5D206T.JPG,604-1046-ND,DZN-2R5D206T,Elna America,CAP 20F -20% +80% 2.5V T/H,186,0,10.87,0,1,Bulk,DZN,Active,20F,"-20%, +80%",2.5V,20 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.654"" (42.00mm)",-25°C ~ 70°C
http://www.rubycon.co.jp/en/catalog/e_pdfs/edlc/e_DMA_DMB.pdf,//media.digikey.com/Photos/Rubycon/2.5DMB10M10X35.jpg,1189-1158-ND,2.5DMB10M10X35,Rubycon,CAP 10F 20% 2.5V THROUGH HOLE,422,0,11.23,0,1,Bulk,DMB,Active,10F,±20%,2.5V,200 mOhm @ 1kHz,1000 Hrs @ 70°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.457"" (37.00mm)",-25°C ~ 70°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6265-ND,BZ014B333ZSB,AVX Corporation,CAP 33MF -20% +80% 4.5V SMD,867,780,12.24,0,1,Bulk,BestCap® BZ,Active,33mF,"-20%, +80%",4.5V,150 mOhm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"BZ01, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.138"" (3.50mm)",-20°C ~ 70°C
//media.digikey.com/pdf/Data%20Sheets/TDK%20PDFs/EDLC252520-351-2F-21.pdf,//media.digikey.com/Photos/TDK%20Photos/EDLC252520-351-2F-21.JPG,445-15617-ND,EDLC252520-351-2F-21,TDK Corporation,CAP 350MF 3.2V SURFACE MOUNT,372,0,13.08,0,1,Tray,-,Active,350mF,-,3.2V,-,-,SMD (SMT) Tabs,Surface Mount,"3-SMD, Flat Leads",-,"0.984"" L x 0.787"" W (25.00mm x 20.00mm)","0.098"" (2.50mm)",-20°C ~ 70°C
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg,493-3313-ND,JJC0E686MELC,Nichicon,CAP 68F 20% 2.5V THROUGH HOLE,165,0,13.56,0,1,Bulk,EVerCAP® JC,Active,68F,±20%,2.5V,60 mOhm @ 1kHz,2000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","1.260"" (32.00mm)",-25°C ~ 60°C
http://datasheets.avx.com/BestCap.pdf,//media.digikey.com/photos/AVX%20Photos/BZ01CA223ZSB.jpg,478-6262-ND,BZ01CB153ZSB,AVX Corporation,CAP 15MF -20% +80% 12V SMD,320,0,18.18,0,1,Bulk,BestCap® BZ,Active,15mF,"-20%, +80%",12V,350 mOhm,1000 Hrs @ 70°C,SMD (SMT) Tabs,Surface Mount,"BZ01, 3 Lead",-,"1.102"" L x 0.669"" W (28.00mm x 17.00mm)","0.252"" (6.40mm)",-20°C ~ 70°C
http://nichicon-us.com/english/products/pdfs/e-jjc.pdf,//media.digikey.com/Photos/Nichicon%20Photos/EVERCAPJC35-SERIES.jpg,493-3319-ND,JJC0E157MELC,Nichicon,CAP 150F 20% 2.5V THROUGH HOLE,187,0,19.67,0,1,Bulk,EVerCAP® JC,Active,150F,±20%,2.5V,40 mOhm @ 1kHz,2000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can - Snap-In","0.394"" (10.00mm)","1.378"" Dia (35.00mm)","2.047"" (52.00mm)",-25°C ~ 60°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1773-ND,DGH205Q2R7,Illinois Capacitor,CAPACITOR 2F -10% +30% 2.7V TH,9300,10500,1.03,0,1,Bulk,DGH,Active,2F,"-10%, +30%",2.7V,130 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.610"" (15.50mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1775-ND,DGH305Q2R7,Illinois Capacitor,CAPACITOR 3F -10% +30% 2.7V TH,9285,12500,1.28,0,1,Bulk,DGH,Active,3F,"-10%, +30%",2.7V,80 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.846"" (21.50mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCC.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-10011-ND,SCCR16B205SRB,AVX Corporation,CAPACITOR 2F -10% +30% 2.7V T/H,2165,0,1.79,0,1,Bulk,SCC,Active,2F,"-10%, +30%",2.7V,100 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.709"" (18.00mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCC-3.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11280-ND,SCCQ12E105SRB,AVX Corporation,CAPACITOR 1F -10% +30% 3V T/H,2848,0,1.84,0,1,Bulk,SCC,Active,1F,"-10%, +30%",3V,240 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.091"" (2.30mm)","0.248"" Dia (6.30mm)","0.551"" (14.00mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/MFG_DGH.JPG,1572-1777-ND,DGH705Q2R7,Illinois Capacitor,CAPACITOR 7F -10% +30% 2.7V TH,3997,6000,1.92,0,1,Bulk,DGH,Active,7F,"-10%, +30%",2.7V,55 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.063"" (27.00mm)",-40°C ~ 65°C
http://datasheets.avx.com/AVX-SCC-3.0V.pdf,//media.digikey.com/Photos/AVX%20Photos/MFG_SCC.jpg,478-11282-ND,SCCR16E205SRB,AVX Corporation,CAPACITOR 2F -10% +30% 3V T/H,1957,0,1.94,0,1,Bulk,SCC,Active,2F,"-10%, +30%",3V,100 mOhm @ 1kHz,1000 Hrs @ 60°C,PC Pins,Through Hole,"Radial, Can","0.138"" (3.50mm)","0.315"" Dia (8.00mm)","0.709"" (18.00mm)",-40°C ~ 65°C
http://www.illinoiscapacitor.com/pdf/seriesDocuments/DGH%20series.pdf,//media.digikey.com/Photos/Illinois%20Capacitor/DGHx55Q5R5.jpg,1572-1772-ND,DGH155Q5R5,Illinois Capacitor,CAPACITOR 1.5F -10% +30% 5.5V TH,3759,0,2.93,0,1,Bulk,DGH,Active,1.5F,"-10%, +30%",5.5V,160 mOhm,1000 Hrs @ 65°C,PC Pins,Through Hole,"Radial, Can","0.472"" (12.00mm)","0.669"" L x 0.335"" W (17.00mm x 8.50mm)","0.945"" (24.00mm)",-40°C ~ 65°C
