Datasheets,Image,Digi-Key Part Number,Manufacturer Part Number,Manufacturer,Description,Quantity Available,Factory Stock,Unit Price (USD),@ qty,Minimum Quantity,"Packaging","Series","Part Status","Capacitance","Tolerance","Voltage - Rated","ESR (Equivalent Series Resistance)","Lifetime @ Temp.","Termination","Mounting Type","Package / Case","Lead Spacing","Size / Dimension","Height - Seated (Max)","Operating Temperature"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/A_Series_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2031.5H,10.0D.jpg",283-2499-ND,A1030-2R5155,Eaton,CAP 1.5F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor A","Obsolete","1.5F","-20%, +80%","2.5V","60 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.413"" Dia (10.50mm)","1.240"" (31.50mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/A_Series_Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/A%20SERIES%2038.0H,16.0D.jpg",283-2500-ND,A1635-2R5475,Eaton,CAP 4.7F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor A","Obsolete","4.7F","-20%, +80%","2.5V","25 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/B%20Series%20Aerogel%20Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2038.0H,16.0D.jpg",283-2509-ND,B1635-2R5226,Eaton,CAP 22F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","22F","-20%, +80%","2.5V","40 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.650"" Dia (16.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/B%20Series%20Aerogel%20Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2038.0H,18.0D.jpg",283-2510-ND,B1835-2R5336,Eaton,CAP 33F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","33F","-20%, +80%","2.5V","30 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.496"" (38.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Cooper%20Bussmann%20PDFs/B%20Series%20Aerogel%20Supercapacitors.pdf,"//media.digikey.com/photos/Cooper%20Bussmann%20Photos/B%20SERIES%2042.0H,18.0D.jpg",283-2511-ND,B1840-2R5506,Eaton,CAP 50F -20% +80% 2.5V T/H,0,0,"Obsolete","0","100","Bulk","PowerStor B","Obsolete","50F","-20%, +80%","2.5V","25 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.728"" Dia (18.50mm)","1.654"" (42.00mm)","-25°C ~ 70°C"
"//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EEC-HW0D335,306.pdf","//media.digikey.com/photos/Panasonic%20Photos/HW%20SERIES%2025.0H,12.5D.jpg",P11347-ND,EEC-HW0D335,Panasonic Electronic Components,CAP 3.3F -20% +40% 2.3V T/H,0,0,"Obsolete","0","1000","Bulk","HW","Obsolete","3.3F","-20%, +40%","2.3V","300 mOhm @ 1kHz","1000 Hrs @ 70°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.492"" Dia (12.50mm)","0.984"" (25.00mm)","-25°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20A%201.7H,6.8D.jpg",P11067TR-ND,EEC-EN0F204A,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20A%201.7H,6.8D.jpg",P11067CT-ND,EEC-EN0F204A,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20A%201.7H,6.8D.jpg",P11067DKR-ND,EEC-EN0F204A,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN_Series.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20B%201.9H,6.8D.jpg",P11068TR-ND,EEC-EN0F204B,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN_Series.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20B%201.9H,6.8D.jpg",P11068CT-ND,EEC-EN0F204B,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN_Series.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20B%201.9H,6.8D.jpg",P11068DKR-ND,EEC-EN0F204B,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Thin Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20RL%201.8H,6.8D.jpg",P11069TR-ND,EEC-EN0F204RL,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20RL%201.8H,6.8D.jpg",P11069CT-ND,EEC-EN0F204RL,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20RL%201.8H,6.8D.jpg",P11069DKR-ND,EEC-EN0F204RL,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.071"" (1.80mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20J1%201.85H,6.8D.jpg",P11070TR-ND,EEC-EN0F204J1,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","2000","Tape & Reel (TR)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20J1%201.85H,6.8D.jpg",P11070CT-ND,EEC-EN0F204J1,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Obsolete","0","1","Cut Tape (CT)","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Panasonic%20Capacitors%20PDFs/EN%20SeriesRevJune2005.pdf,"//media.digikey.com/photos/Panasonic%20Photos/EN%20SERIES%20TYPE%20J1%201.85H,6.8D.jpg",P11070DKR-ND,EEC-EN0F204J1,Panasonic Electronic Components,CAP 200MF -20% +80% 3.3V SMD,0,0,"Digi-Reel","0","1","Digi-Reel®","EN","Obsolete","200mF","-20%, +80%","3.3V","200 mOhm @ 1kHz","500 Hrs @ 60°C","SMD (SMT) Tabs","Surface Mount","Coin, Wide Terminals - Opposite Sides","-","0.268"" Dia (6.80mm)","0.073"" (1.85mm)","-10°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A7205Q018.pdf,-,B48621A7205Q018-ND,B48621A7205Q018,EPCOS (TDK),CAP 200F -10% +30% 42V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","200F","-10%, +30%","42V","3 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","21.732"" L x 10.512"" W (552.00mm x 267.00mm)","6.614"" (168.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A9115Q024.pdf,-,B48621A9115Q024-ND,B48621A9115Q024,EPCOS (TDK),CAP 110F -10% +30% 56V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","110F","-10%, +30%","56V","5 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","21.732"" L x 13.583"" W (552.00mm x 345.00mm)","5.433"" (138.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410A2115Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20SERIES%2067.0L,25.0D.jpg",495-2059-ND,B49410A2115Q000,EPCOS (TDK),CAP 110F -10% +30% 2.5V T/H,0,0,"Obsolete","0","10","Bulk","UltraCap®","Obsolete","110F","-10%, +30%","2.5V","3 mOhm @ 1kHz","90000 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can - 4 Lead","0.063"" (1.60mm)","0.984"" Dia (25.00mm)","2.677"" (68.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410A2205Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%2076.0L,30D.jpg",495-2060-ND,B49410A2205Q000,EPCOS (TDK),CAP 200F -10% +30% 2.5V T/H,0,0,"Obsolete","0","10","Bulk","UltraCap®","Obsolete","200F","-10%, +30%","2.5V","1.5 mOhm @ 1kHz","90000 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can - 4 Lead","0.063"" (1.60mm)","1.181"" Dia (30.00mm)","3.031"" (77.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2605Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20109.0L,50D.jpg",495-2061-ND,B49410B2605Q000,EPCOS (TDK),CAP 600F -10% +30% 2.5V CHAS MNT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","600F","-10%, +30%","2.5V","0.6 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","1.969"" Dia x 4.331"" L (50.00mm x 110.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2126Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20148.0L,50D.jpg",495-2062-ND,B49410B2126Q000,EPCOS (TDK),CAP 1200F -10% +30% 2.5V CHAS MT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","1200F","-10%, +30%","2.5V","0.35 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","1.969"" Dia x 5.866"" L (50.00mm x 149.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2186Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20121.0L,75D.jpg",495-2063-ND,B49410B2186Q000,EPCOS (TDK),CAP 1800F -10% +30% 2.5V CHAS MT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","1800F","-10%, +30%","2.5V","0.3 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","2.953"" Dia x 4.803"" L (75.00mm x 122.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2276Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20150.0L,75D.jpg",495-2064-ND,B49410B2276Q000,EPCOS (TDK),CAP 2700F -10% +30% 2.5V CHAS MT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","2700F","-10%, +30%","2.5V","0.21 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","2.953"" Dia x 5.945"" L (75.00mm x 151.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2366Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20176.0L,75D.jpg",495-2065-ND,B49410B2366Q000,EPCOS (TDK),CAP 3600F -10% +30% 2.5V CHAS MT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","3600F","-10%, +30%","2.5V","0.16 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","2.953"" Dia x 6.968"" L (75.00mm x 177.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B49410B2506Q000.pdf,"//media.digikey.com/photos/Epcos%20Photos/ULTRACAP%20176.0L,89D.jpg",495-2066-ND,B49410B2506Q000,EPCOS (TDK),CAP 5000F -10% +30% 2.5V CHAS MT,0,0,"Obsolete","0","5","Bulk","UltraCap®","Obsolete","5000F","-10%, +30%","2.5V","0.18 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Axial, Can - Screw Terminals","-","3.504"" Dia x 6.968"" L (89.00mm x 177.00mm)","-","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A4205Q006.pdf,-,495-2067-ND,B48621A4205Q006,EPCOS (TDK),CAP 200F -10% +30% 14V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","200F","-10%, +30%","14V","2.6 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","8.661"" L x 5.551"" W (220.00mm x 141.00mm)","5.551"" (141.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A4455Q006.pdf,-,495-2068-ND,B48621A4455Q006,EPCOS (TDK),CAP 450F -10% +30% 14V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","450F","-10%, +30%","14V","1.4 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","11.299"" L x 7.441"" W (287.00mm x 189.00mm)","5.630"" (143.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A4605Q006.pdf,-,495-2069-ND,B48621A4605Q006,EPCOS (TDK),CAP 600F -10% +30% 14V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","600F","-10%, +30%","14V","1 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","11.299"" L x 7.441"" W (287.00mm x 189.00mm)","6.654"" (169.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48611A5903Q012.pdf,-,495-2070-ND,B48611A5903Q012,EPCOS (TDK),CAP 9F -10% +30% 28V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","9F","-10%, +30%","28V","60 mOhm @ 1kHz","90000 Hrs @ 25°C","Wire Leads","Chassis Mount","Module, Wire Leads","-","7.677"" L x 2.362"" W (195.00mm x 60.00mm)","3.248"" (82.50mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A7334Q018.pdf,-,495-2072-ND,B48621A7334Q018,EPCOS (TDK),CAP 33F -10% +30% 42V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","33F","-10%, +30%","42V","12 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","16.063"" L x 7.441"" W (408.00mm x 189.00mm)","3.976"" (101.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Epcos%20PDFs/B48621A7105Q018.pdf,-,495-2073-ND,B48621A7105Q018,EPCOS (TDK),CAP 100F -10% +30% 42V CHAS MNT,0,0,"Obsolete","0","1","Bulk","UltraCap®","Obsolete","100F","-10%, +30%","42V","6 mOhm @ 1kHz","90000 Hrs @ 25°C","Screw Terminals","Chassis Mount","Module, Screw Terminals","-","21.732"" L x 10.512"" W (552.00mm x 267.00mm)","4.449"" (113.00mm)","-30°C ~ 70°C"
//media.digikey.com/pdf/Data%20Sheets/Nesscap%20URL%20links/ESHSR-0400C0-002R7.pdf,//media.digikey.com/photos/NessCap%20Photos/ESHSR-0400C0-002R7.jpg,589-1006-ND,ESHSR-0400C0-002R7,NessCap Co Ltd,CAP 400F 10% 2.7V THROUGH HOLE,0,0,"Obsolete","0","50","Bulk","ESHSR","Obsolete","400F","±10%","2.7V","3.2 mOhm","1000 Hrs @ 85°C","PC Pins","Through Hole","Radial, Can - Snap-In","-","1.378"" Dia (35.00mm)","2.520"" (64.00mm)","-40°C ~ 65°C"
//media.digikey.com/pdf/Data%20Sheets/Nesscap%20URL%20links/PSHLR-0020C0-002R3.pdf,//media.digikey.com/photos/NessCap%20Photos/PSHLR-0020C0-002R3.jpg,589-1009-ND,PSHLR-0020C0-002R3,NessCap Co Ltd,CAP 20F -10% +20% 2.3V T/H,0,0,"Obsolete","0","1200","Bulk","PSHLR","Obsolete","20F","-10%, +20%","2.3V","40 mOhm @ 1kHz","87600 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.240"" (31.50mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Nesscap%20URL%20links/PSHLR-0030C0-002R3.pdf,-,589-1010-ND,PSHLR-0030C0-002R3,NessCap Co Ltd,CAP 30F -10% +20% 2.3V T/H,0,0,"Obsolete","0","1200","Bulk","PSHLR","Obsolete","30F","-10%, +20%","2.3V","35 mOhm @ 1kHz","87600 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can","0.197"" (5.00mm)","0.394"" Dia (10.00mm)","1.634"" (41.50mm)","-25°C ~ 60°C"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=DBWVISZSDALMRQK.pdf,-,589-1011-ND,PSHLR-0050C0-002R3,NessCap Co Ltd,CAP 50F -10% +20% 2.3V T/H,0,0,"Obsolete","0","576","Bulk","PSHLR","Obsolete","50F","-10%, +20%","2.3V","24 mOhm @ 1kHz","87600 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.630"" Dia (16.00mm)","1.043"" (26.50mm)","-25°C ~ 60°C"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=DBWVISZSDALMRQK.pdf,-,589-1012-ND,PSHLR-0120C0-002R3,NessCap Co Ltd,CAP 120F -10% +20% 2.3V T/H,0,0,"Obsolete","0","400","Bulk","PSHLR","Obsolete","120F","-10%, +20%","2.3V","18 mOhm @ 1kHz","87600 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can","0.295"" (7.50mm)","0.709"" Dia (18.00mm)","1.634"" (41.50mm)","-25°C ~ 60°C"
//media.digikey.com/pdf/Data%20Sheets/Nesscap%20URL%20links/PSHLR-0220C0-002R3.pdf,//media.digikey.com/photos/NessCap%20Photos/PSHLR-0220C0-002R3.jpg,589-1013-ND,PSHLR-0220C0-002R3,NessCap Co Ltd,CAP 220F -10% +20% 2.3V T/H,0,0,"Obsolete","0","400","Bulk","PSHLR","Obsolete","220F","-10%, +20%","2.3V","15 mOhm @ 1kHz","87600 Hrs @ 25°C","PC Pins","Through Hole","Radial, Can - Snap-In","0.394"" (10.00mm)","0.866"" Dia (22.00mm)","1.850"" (47.00mm)","-25°C ~ 60°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V105U.jpg,604-1025-ND,DX-5R5L473T,Elna America,CAP 47MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","400","Bulk","DX","Obsolete","47mF","-20%, +80%","5.5V","120 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.197"" (5.00mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V105U.jpg,604-1026-ND,DX-5R5L104T,Elna America,CAP 100MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","400","Bulk","DX","Obsolete","100mF","-20%, +80%","5.5V","75 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V105U.jpg,604-1027-ND,DX-5R5L224T,Elna America,CAP 220MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","400","Bulk","DX","Obsolete","220mF","-20%, +80%","5.5V","75 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-25°C ~ 70°C"
http://www.elna.co.jp/en/capacitor/double_layer/catalog/pdf/dx_e.pdf,//media.digikey.com/Photos/Elna%20America%20Photos/DX-5R5V105U.jpg,604-1028-ND,DX-5R5L334T,Elna America,CAP 330MF -20% +80% 5.5V T/H,0,0,"Obsolete","0","400","Bulk","DX","Obsolete","330mF","-20%, +80%","5.5V","75 Ohm","1000 Hrs @ 70°C","PC Pins","Through Hole","Axial, Can - Vertical","0.197"" (5.00mm)","0.453"" Dia (11.50mm)","0.488"" (12.40mm)","-25°C ~ 70°C"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf,//media.digikey.com/photos/NessCap%20Photos/ESHSP-0600C0-002R7.JPG,589-1015-ND,ESHSP-0600C0-002R7,NessCap Co Ltd,CAP 600F 0% +20% 2.7V CHAS MNT,0,0,"Obsolete","0","72","Bulk","ESHSP","Obsolete","600F","0%, +20%","2.7V","0.64 mOhm","-","Screw Terminals","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 1.102"" W (60.00mm x 28.00mm)","3.622"" (92.00mm)","-40°C ~ 65°C"
http://www.nesscap.com/common/download.jsp?dir=product&sfn=MSCWSMXHBBOMXOZ.pdf,//media.digikey.com/photos/NessCap%20Photos/ESHSP-1700C0-002R7.JPG,589-1016-ND,ESHSP-1700C0-002R7,NessCap Co Ltd,CAP 1700F 0% +20% 2.7V CHAS MNT,0,0,"Obsolete","0","32","Bulk","ESHSP","Obsolete","1700F","0%, +20%","2.7V","0.5 mOhm","-","Screw Terminals","Chassis Mount","Radial, Can - Screw Terminals","1.181"" (30.00mm)","2.362"" L x 1.102"" W (60.00mm x 28.00mm)","6.496"" (165.00mm)","-40°C ~ 65°C"
